,causal_model_name,model_t,model_y,est_ate,true_ate,mu_risk,tao_risk,run_time,data
260,LinearDML,LogisticRegression,DecisionTreeRegressor,3.0503679581620258,4.016066896118338,2.286098435660335,0.9325744387699496,0.12316513061523438,ihdp
261,LinearDML,LogisticRegressionCV,DecisionTreeRegressor,3.508094562514292,4.016066896118338,2.3334657114787722,0.2580358917071405,0.2077012062072754,ihdp
262,LinearDML,MLPClassifier,DecisionTreeRegressor,3.0671831640999057,4.016066896118338,2.2705449357113596,0.9003803368892284,1.4209270477294922,ihdp
263,LinearDML,DecisionTreeClassifier,DecisionTreeRegressor,1.9916462870656781,4.016066896118338,5.018331545983427,4.098278802357143,0.12105298042297363,ihdp
264,SparseLinearDML,GradientBoostingClassifier,GradientBoostingRegressor,3.2010599991871675,4.016066896118338,1.3076801247654894,0.6642362420453757,2.804229974746704,ihdp
265,SparseLinearDML,RandomForestClassifier,GradientBoostingRegressor,3.038590143299704,4.016066896118338,1.484374054803494,0.9554608023008616,2.826573133468628,ihdp
266,SparseLinearDML,LogisticRegression,GradientBoostingRegressor,3.078729907197631,4.016066896118338,1.3088507428350429,0.8786006307989381,2.6939711570739746,ihdp
267,SparseLinearDML,LogisticRegressionCV,GradientBoostingRegressor,3.1453107911851386,4.016066896118338,1.4157828669337416,0.7582161942784372,2.808427095413208,ihdp
268,SparseLinearDML,MLPClassifier,GradientBoostingRegressor,2.7368347601669263,4.016066896118338,2.1535183727751317,1.6364348576508114,4.007120132446289,ihdp
269,SparseLinearDML,DecisionTreeClassifier,GradientBoostingRegressor,1.79207173521697,4.016066896118338,5.855918923100103,4.946154475712703,2.7039670944213867,ihdp
270,SparseLinearDML,GradientBoostingClassifier,RandomForestRegressor,3.091951661047311,4.016066896118338,1.350575742856555,0.8539889676903797,6.166693925857544,ihdp
271,SparseLinearDML,RandomForestClassifier,RandomForestRegressor,3.058263781523141,4.016066896118338,1.3938486597792719,0.9173868063282602,6.156828165054321,ihdp
272,SparseLinearDML,LogisticRegression,RandomForestRegressor,3.114143724790947,4.016066896118338,1.3746962613132951,0.8134654069772582,6.039974212646484,ihdp
273,SparseLinearDML,LogisticRegressionCV,RandomForestRegressor,3.1670313560239967,4.016066896118338,1.3430006139295934,0.7208613483432901,6.217275142669678,ihdp
274,SparseLinearDML,MLPClassifier,RandomForestRegressor,2.785800667723088,4.016066896118338,1.9830517611862044,1.5135549927298737,7.799846172332764,ihdp
275,SparseLinearDML,DecisionTreeClassifier,RandomForestRegressor,2.0280016779393732,4.016066896118338,4.542807479596916,3.9524033117329753,6.211846828460693,ihdp
276,SparseLinearDML,GradientBoostingClassifier,LinearRegression,55358376393.829315,4.016066896118338,3.936963601447539e+25,3.064549836516233e+21,0.8840668201446533,ihdp
277,SparseLinearDML,RandomForestClassifier,LinearRegression,265130193165.38034,4.016066896118338,1.8356584565540859e+24,7.029401932578234e+22,0.7143242359161377,ihdp
278,SparseLinearDML,LogisticRegression,LinearRegression,-305872737075.1667,4.016066896118338,4.1762291075426474e+24,9.355813128831086e+22,0.5718600749969482,ihdp
279,SparseLinearDML,LogisticRegressionCV,LinearRegression,33648314447.3757,4.016066896118338,7.796823479841662e+22,1.1322090648792046e+21,1.0171189308166504,ihdp
280,SparseLinearDML,MLPClassifier,LinearRegression,-663861508919.7869,4.016066896118338,1.9665447968926297e+25,4.4071210303058854e+23,1.8598558902740479,ihdp
281,SparseLinearDML,DecisionTreeClassifier,LinearRegression,160078232827.09018,4.016066896118338,6.919102559875577e+25,2.5625040623758326e+22,0.6793689727783203,ihdp
282,SparseLinearDML,GradientBoostingClassifier,ElasticNet,2.567274382444622,4.016066896118338,2.710879831472078,2.098999747677005,0.26520776748657227,ihdp
283,SparseLinearDML,RandomForestClassifier,ElasticNet,3.0496353111106598,4.016066896118338,1.6564712329066271,0.9339900085004534,0.31765198707580566,ihdp
284,SparseLinearDML,LogisticRegression,ElasticNet,3.1342360660058586,4.016066896118338,1.6056949873486457,0.7776256129368647,0.17541193962097168,ihdp
285,SparseLinearDML,LogisticRegressionCV,ElasticNet,3.1781725217761316,4.016066896118338,1.5695009112377258,0.7020669825543177,0.2584397792816162,ihdp
286,SparseLinearDML,MLPClassifier,ElasticNet,2.7554773009544884,4.016066896118338,2.424886766006625,1.5890861274353585,1.6244699954986572,ihdp
